timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T00:41:20.365379,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.365229,4.187
2026-05-01T00:41:20.424385,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.424077,4.199
2026-05-01T00:41:20.482934,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.482779,4.199
2026-05-01T00:41:20.540685,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.540543,4.199
2026-05-01T00:41:20.596189,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.596064,4.199
2026-05-01T00:41:20.652482,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.652341,4.199
2026-05-01T00:41:20.791345,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.787843,4.199
2026-05-01T00:41:20.864410,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.864184,4.199
2026-05-01T00:41:20.937874,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:20.937739,4.199
2026-05-01T00:41:21.003991,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.003826,4.199
2026-05-01T00:41:21.062309,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.062169,4.199
2026-05-01T00:41:21.122601,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.122481,4.199
2026-05-01T00:41:21.181013,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.180868,4.199
2026-05-01T00:41:21.231072,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.230964,4.199
2026-05-01T00:41:21.281300,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.281194,4.199
2026-05-01T00:41:21.332016,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.331907,4.199
2026-05-01T00:41:21.383023,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.382903,4.199
2026-05-01T00:41:21.433670,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.433558,4.199
2026-05-01T00:41:21.483398,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.483309,4.199
2026-05-01T00:41:21.533489,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.533390,4.199
2026-05-01T00:41:21.584127,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.584015,4.199
2026-05-01T00:41:21.634437,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.634329,4.199
2026-05-01T00:41:21.683966,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.683885,4.199
2026-05-01T00:41:21.733738,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.733627,4.199
2026-05-01T00:41:21.786952,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.786791,4.199
2026-05-01T00:41:21.858584,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.858308,4.199
2026-05-01T00:41:21.996159,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:42:21.995946,4.199
