timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T00:47:24.307599,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.307445,4.187
2026-05-01T00:47:24.432705,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.432511,4.199
2026-05-01T00:47:24.489430,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.489305,4.199
2026-05-01T00:47:24.549140,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.548973,4.199
2026-05-01T00:47:24.612862,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.612545,4.199
2026-05-01T00:47:24.676233,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.675481,4.199
2026-05-01T00:47:24.733051,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.732904,4.199
2026-05-01T00:47:24.786537,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.786400,4.199
2026-05-01T00:47:24.844941,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.844762,4.199
2026-05-01T00:47:24.904341,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.904212,4.199
2026-05-01T00:47:24.957082,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:24.956935,4.199
2026-05-01T00:47:25.009136,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.009012,4.199
2026-05-01T00:47:25.060214,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.060123,4.199
2026-05-01T00:47:25.112148,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.112043,4.199
2026-05-01T00:47:25.163110,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.163004,4.199
2026-05-01T00:47:25.214496,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.214389,4.199
2026-05-01T00:47:25.266888,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.266760,4.199
2026-05-01T00:47:25.321999,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.321831,4.199
2026-05-01T00:47:25.378760,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.378624,4.199
2026-05-01T00:47:25.481538,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.481297,4.199
2026-05-01T00:47:25.577940,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.576154,4.199
2026-05-01T00:47:25.648786,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.648664,4.199
2026-05-01T00:47:25.705344,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.705187,4.199
2026-05-01T00:47:25.761585,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.761421,4.199
2026-05-01T00:47:25.816553,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.816401,4.199
2026-05-01T00:47:25.872417,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.872247,4.199
2026-05-01T00:47:25.926201,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:25.926051,4.199
2026-05-01T00:47:26.008756,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:26.008628,4.199
2026-05-01T00:47:26.064838,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:26.064686,4.199
2026-05-01T00:47:26.118921,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:26.118786,4.199
2026-05-01T00:47:26.172583,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:26.172461,4.199
2026-05-01T00:47:26.224959,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:26.224847,4.199
2026-05-01T00:47:26.276244,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:26.276124,4.199
2026-05-01T00:47:26.330183,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:48:26.330053,4.199
