timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-30T21:47:25.185755,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.185586,4.187
2026-04-30T21:47:25.247363,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.247176,4.199
2026-04-30T21:47:25.301896,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.301694,4.199
2026-04-30T21:47:25.359049,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.358811,4.199
2026-04-30T21:47:25.415069,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.414891,4.199
2026-04-30T21:47:25.469771,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.469573,4.199
2026-04-30T21:47:25.525719,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.525493,4.199
2026-04-30T21:47:25.580710,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.580481,4.199
2026-04-30T21:47:25.636112,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.635952,4.199
2026-04-30T21:47:25.691317,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.691117,4.199
2026-04-30T21:47:25.746157,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.745963,4.199
2026-04-30T21:47:25.800179,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.800006,4.199
2026-04-30T21:47:25.853466,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.853279,4.199
2026-04-30T21:47:25.911221,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.911000,4.199
2026-04-30T21:47:25.968521,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:25.968335,4.199
2026-04-30T21:47:26.032019,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.031823,4.199
2026-04-30T21:47:26.085812,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.085626,4.199
2026-04-30T21:47:26.140138,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.139960,4.199
2026-04-30T21:47:26.193585,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.193356,4.199
2026-04-30T21:47:26.246809,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.246617,4.199
2026-04-30T21:47:26.300660,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.300439,4.199
2026-04-30T21:47:26.354065,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.353874,4.199
2026-04-30T21:47:26.409281,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.409088,4.199
2026-04-30T21:47:26.464684,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.464476,4.199
2026-04-30T21:47:26.538356,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.538170,4.199
2026-04-30T21:47:26.592295,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.591998,4.199
2026-04-30T21:47:26.646485,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.646310,4.199
2026-04-30T21:47:26.701146,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.700952,4.199
2026-04-30T21:47:26.753878,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.753689,4.199
2026-04-30T21:47:26.806264,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.806093,4.199
2026-04-30T21:47:26.859273,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.859053,4.199
2026-04-30T21:47:26.914359,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.913863,4.199
2026-04-30T21:47:26.980356,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:26.980175,4.199
2026-04-30T21:47:27.033018,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.032856,4.199
2026-04-30T21:47:27.092351,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.092144,4.199
2026-04-30T21:47:27.146327,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.146128,4.199
2026-04-30T21:47:27.203111,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.202905,4.199
2026-04-30T21:47:27.285333,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.285101,4.199
2026-04-30T21:47:27.356238,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.355901,4.199
2026-04-30T21:47:27.442588,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.442343,4.199
2026-04-30T21:47:27.500039,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.499842,4.199
2026-04-30T21:47:27.566637,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.566445,4.199
2026-04-30T21:47:27.631089,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T21:48:27.630813,4.199
