timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T04:13:27.005257,29.82,0,29.82,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T04:14:27.005093,4.204
2026-05-01T04:13:27.059324,29.82,0,32.75,0.0,1000.0,0.0,0,98.4,100,0,60.0,2026-05-01T04:14:27.059158,4.205
2026-05-01T04:13:28.034856,29.82,0,32.88,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:28.034617,4.205
2026-05-01T04:13:28.088460,29.84,0,32.92,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:28.088278,4.205
2026-05-01T04:13:28.142205,29.84,0,32.94,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:28.142043,4.205
2026-05-01T04:13:29.479650,29.84,0,32.98,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:29.479155,4.205
2026-05-01T04:13:29.708955,29.84,0,32.98,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:29.708348,4.205
2026-05-01T04:13:29.797735,29.84,0,32.97,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:29.797501,4.205
2026-05-01T04:13:30.142783,29.84,0,32.98,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:30.142607,4.205
2026-05-01T04:13:30.212088,29.84,0,32.97,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:30.211941,4.205
2026-05-01T04:13:30.272986,29.84,0,32.97,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:30.272812,4.205
2026-05-01T04:13:31.198060,29.84,0,32.99,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:31.197893,4.205
2026-05-01T04:13:31.255289,29.84,0,32.98,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:31.255082,4.205
2026-05-01T04:13:31.320973,29.84,0,32.97,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:31.320639,4.205
2026-05-01T04:13:32.297118,29.84,0,32.99,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:32.296789,4.205
2026-05-01T04:13:32.393648,29.84,0,32.98,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:32.393166,4.205
2026-05-01T04:13:33.270140,29.84,0,33.0,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:33.269810,4.205
2026-05-01T04:13:33.326348,29.84,0,32.98,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:33.326187,4.205
2026-05-01T04:13:33.380350,29.84,0,32.97,0.0,1000.0,0.0,4.199,98.4,100,0,60.0,2026-05-01T04:14:33.380184,4.205
