timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T00:27:11.001463,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.001304,4.187
2026-05-01T00:27:11.061973,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.061826,4.199
2026-05-01T00:27:11.121101,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.120957,4.199
2026-05-01T00:27:11.179431,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.179290,4.199
2026-05-01T00:27:11.235331,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.235190,4.199
2026-05-01T00:27:11.287995,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.287871,4.199
2026-05-01T00:27:11.341125,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.340978,4.199
2026-05-01T00:27:11.395731,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.395593,4.199
2026-05-01T00:27:11.446524,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.446381,4.199
2026-05-01T00:27:11.497995,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.497874,4.199
2026-05-01T00:27:11.548561,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.548445,4.199
2026-05-01T00:27:11.599175,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.599062,4.199
2026-05-01T00:27:11.700398,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.682892,4.199
2026-05-01T00:27:11.790089,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.789947,4.199
2026-05-01T00:27:11.841770,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.841649,4.199
2026-05-01T00:27:11.894707,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.894551,4.199
2026-05-01T00:27:11.946410,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:11.946246,4.199
2026-05-01T00:27:12.003416,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:12.003245,4.199
2026-05-01T00:27:12.072417,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:12.072146,4.199
2026-05-01T00:27:12.134914,0.0,0,0.0,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:28:12.134647,4.199
